Benchmark name;Function name;Execution;Number of vertices;Number of edges;Min count;Max count;Random distance;Predictor distance
security_blowfish_e;main;16;62;77;0;21463006;866;266
security_blowfish_e;main;17;62;77;0;17941495;866;266
security_blowfish_e;main;18;62;77;0;19092123;866;266
security_blowfish_e;main;19;62;77;0;19930491;866;266
security_blowfish_e;main;20;62;77;0;19665916;866;266
security_rijndael_d;decfile;1;28;37;0;541700393;217;67
security_rijndael_d;decfile;2;28;37;0;606317512;217;67
security_rijndael_d;decfile;3;28;37;0;603305945;217;67
security_rijndael_d;decfile;4;28;37;0;609276804;217;67
security_rijndael_d;decfile;5;28;37;0;610354927;217;67
security_rijndael_d;decfile;6;28;37;0;611685228;217;67
security_rijndael_d;decfile;7;28;37;0;612073865;217;67
security_rijndael_d;decfile;8;28;37;0;581637728;217;67
security_rijndael_d;decfile;9;28;37;0;608722723;217;67
security_rijndael_d;decfile;10;28;37;0;602739454;217;67
security_rijndael_d;decfile;11;28;37;0;611861399;217;67
security_rijndael_d;decfile;12;28;37;0;603538488;217;67
security_rijndael_d;decfile;13;28;37;0;611279064;217;67
security_rijndael_d;decfile;14;28;37;0;611356669;217;67
security_rijndael_d;decfile;15;28;37;0;615283074;217;67
security_rijndael_d;decfile;16;28;37;0;549780765;217;67
security_rijndael_d;decfile;17;28;37;0;605586920;217;67
security_rijndael_d;decfile;18;28;37;0;608512688;217;67
security_rijndael_d;decfile;19;28;37;0;609022875;217;67
security_rijndael_d;decfile;20;28;37;0;612219589;217;67
security_rijndael_d;decrypt;1;11;15;0;31993736;33;12
security_rijndael_d;decrypt;2;11;15;0;35675412;33;12
security_rijndael_d;decrypt;3;11;15;0;35492600;33;12
security_rijndael_d;decrypt;4;11;15;0;35839941;33;12
security_rijndael_d;decrypt;5;11;15;0;35905272;33;12
security_rijndael_d;decrypt;6;11;15;0;35981631;33;12
security_rijndael_d;decrypt;7;11;15;0;36014888;33;12
security_rijndael_d;decrypt;8;11;15;0;34278296;33;12
security_rijndael_d;decrypt;9;11;15;0;35811282;33;12
security_rijndael_d;decrypt;10;11;15;0;35469663;33;12
security_rijndael_d;decrypt;11;11;15;0;35997614;33;12
security_rijndael_d;decrypt;12;11;15;0;35516880;33;12
security_rijndael_d;decrypt;13;11;15;0;35964896;33;12
security_rijndael_d;decrypt;14;11;15;0;35967784;33;12
security_rijndael_d;decrypt;15;11;15;0;36194088;33;12
security_rijndael_d;decrypt;16;11;15;0;32341010;33;12
security_rijndael_d;decrypt;17;11;15;0;35632295;33;12
security_rijndael_d;decrypt;18;11;15;0;35807616;33;12
security_rijndael_d;decrypt;19;11;15;0;35830630;33;12
security_rijndael_d;decrypt;20;11;15;0;36013870;33;12
security_rijndael_d;main;1;8;10;0;129008;15;1
security_rijndael_d;main;2;8;10;0;9677;15;1
security_rijndael_d;main;3;8;10;0;4016;15;1
security_rijndael_d;main;4;8;10;0;130;15;1
security_rijndael_d;main;5;8;10;0;2042;15;1
security_rijndael_d;main;6;8;10;0;148;15;1
security_rijndael_d;main;7;8;10;0;10544;15;1
security_rijndael_d;main;8;8;10;0;64313;15;1
security_rijndael_d;main;9;8;10;0;4064;15;1
security_rijndael_d;main;10;8;10;0;14402;15;1
security_rijndael_d;main;11;8;10;0;5768;15;1
security_rijndael_d;main;12;8;10;0;14617;15;1
security_rijndael_d;main;13;8;10;0;7305;15;1
security_rijndael_d;main;14;8;10;0;5628;15;1
security_rijndael_d;main;15;8;10;0;967;15;1
security_rijndael_d;main;16;8;10;0;966;15;1
security_rijndael_d;main;17;8;10;0;9536;15;1
security_rijndael_d;main;18;8;10;0;12753;15;1
security_rijndael_d;main;19;8;10;0;5756;15;1
security_rijndael_d;main;20;8;10;0;954;15;1
security_rijndael_d;main1;1;52;70;0;8385455;642;309
security_rijndael_d;main1;2;52;70;0;628940;642;309
security_rijndael_d;main1;3;52;70;0;260975;642;309
security_rijndael_d;main1;4;52;70;0;8385;642;309
security_rijndael_d;main1;5;52;70;0;132665;642;309
security_rijndael_d;main1;6;52;70;0;9555;642;309
security_rijndael_d;main1;7;52;70;0;685295;642;309
security_rijndael_d;main1;8;52;70;0;4180280;642;309
security_rijndael_d;main1;9;52;70;0;264095;642;309
security_rijndael_d;main1;10;52;70;0;936065;642;309
security_rijndael_d;main1;11;52;70;0;374855;642;309
security_rijndael_d;main1;12;52;70;0;950040;642;309
security_rijndael_d;main1;13;52;70;0;474760;642;309
security_rijndael_d;main1;14;52;70;0;365755;642;309
security_rijndael_d;main1;15;52;70;0;62790;642;309
security_rijndael_d;main1;16;52;70;0;62725;642;309
security_rijndael_d;main1;17;52;70;0;619775;642;309
security_rijndael_d;main1;18;52;70;0;828880;642;309
security_rijndael_d;main1;19;52;70;0;374075;642;309
security_rijndael_d;main1;20;52;70;0;61945;642;309
security_rijndael_d;set_key;1;44;59;0;1806098;555;366
security_rijndael_d;set_key;2;44;59;0;135464;555;366
security_rijndael_d;set_key;3;44;59;0;56210;555;366
security_rijndael_d;set_key;4;44;59;0;1806;555;366
security_rijndael_d;set_key;5;44;59;0;28574;555;366
security_rijndael_d;set_key;6;44;59;0;2058;555;366
security_rijndael_d;set_key;7;44;59;0;147602;555;366
security_rijndael_d;set_key;8;44;59;0;900368;555;366
security_rijndael_d;set_key;9;44;59;0;56882;555;366
security_rijndael_d;set_key;10;44;59;0;201614;555;366
security_rijndael_d;set_key;11;44;59;0;80738;555;366
security_rijndael_d;set_key;12;44;59;0;204624;555;366
security_rijndael_d;set_key;13;44;59;0;102256;555;366
security_rijndael_d;set_key;14;44;59;0;78778;555;366
security_rijndael_d;set_key;15;44;59;0;13524;555;366
security_rijndael_d;set_key;16;44;59;0;13510;555;366
security_rijndael_d;set_key;17;44;59;0;133490;555;366
security_rijndael_d;set_key;18;44;59;0;178528;555;366
security_rijndael_d;set_key;19;44;59;0;80570;555;366
security_rijndael_d;set_key;20;44;59;0;13342;555;366
security_sha;byte_reverse;1;5;6;19933372;179400348;4;0
security_sha;byte_reverse;2;5;6;21340612;192065508;4;0
security_sha;byte_reverse;3;5;6;21487830;193390470;4;0
security_sha;byte_reverse;4;5;6;21323606;191912454;4;0
security_sha;byte_reverse;5;5;6;21523812;193714308;4;0
security_sha;byte_reverse;6;5;6;21417900;192761100;4;0
security_sha;byte_reverse;7;5;6;21416612;192749508;4;0
security_sha;byte_reverse;8;5;6;20866078;187794702;4;0
security_sha;byte_reverse;9;5;6;21466960;193202640;4;0
security_sha;byte_reverse;10;5;6;21168840;190519560;4;0
security_sha;byte_reverse;11;5;6;21401310;192611790;4;0
security_sha;byte_reverse;12;5;6;21256288;191306592;4;0
security_sha;byte_reverse;13;5;6;21406000;192654000;4;0
security_sha;byte_reverse;14;5;6;21365838;192292542;4;0
security_sha;byte_reverse;15;5;6;21452720;193074480;4;0
security_sha;byte_reverse;16;5;6;21517272;193655448;4;0
security_sha;byte_reverse;17;5;6;21257225;191315025;4;0
security_sha;byte_reverse;18;5;6;21370986;192338874;4;0
security_sha;byte_reverse;19;5;6;21385395;192468555;4;0
security_sha;byte_reverse;20;5;6;21428064;192852576;4;0
security_sha;main;1;8;10;0;321507;9;1
security_sha;main;2;8;10;0;23147;9;1
security_sha;main;3;8;10;0;9724;9;1
security_sha;main;4;8;10;0;308;9;1
security_sha;main;5;8;10;0;4895;9;1
security_sha;main;6;8;10;0;351;9;1
security_sha;main;7;8;10;0;25079;9;1
security_sha;main;8;8;10;0;155718;9;1
security_sha;main;9;8;10;0;9741;9;1
security_sha;main;10;8;10;0;34366;9;1
security_sha;main;11;8;10;0;13711;9;1
security_sha;main;12;8;10;0;34962;9;1
security_sha;main;13;8;10;0;17376;9;1
security_sha;main;14;8;10;0;13363;9;1
security_sha;main;15;8;10;0;2291;9;1
security_sha;main;16;8;10;0;2569;9;1
security_sha;main;17;8;10;0;22736;9;1
security_sha;main;18;8;10;0;30444;9;1
security_sha;main;19;8;10;0;13736;9;1
security_sha;main;20;8;10;0;2269;9;1
security_sha;main1;1;16;20;0;643012;73;28
security_sha;main1;2;16;20;0;46292;73;28
security_sha;main1;3;16;20;0;19446;73;28
security_sha;main1;4;16;20;0;614;73;28
security_sha;main1;5;16;20;0;9788;73;28
security_sha;main1;6;16;20;0;700;73;28
security_sha;main1;7;16;20;0;50156;73;28
security_sha;main1;8;16;20;0;311434;73;28
security_sha;main1;9;16;20;0;19480;73;28
security_sha;main1;10;16;20;0;68730;73;28
security_sha;main1;11;16;20;0;27420;73;28
security_sha;main1;12;16;20;0;69922;73;28
security_sha;main1;13;16;20;0;34750;73;28
security_sha;main1;14;16;20;0;26724;73;28
security_sha;main1;15;16;20;0;4580;73;28
security_sha;main1;16;16;20;0;5136;73;28
security_sha;main1;17;16;20;0;45470;73;28
security_sha;main1;18;16;20;0;60886;73;28
security_sha;main1;19;16;20;0;27470;73;28
security_sha;main1;20;16;20;0;4536;73;28
security_sha;sha_final;1;4;5;0;321506;3;2
security_sha;sha_final;2;4;5;0;23146;3;2
security_sha;sha_final;3;4;5;0;9723;3;2
security_sha;sha_final;4;4;5;0;307;3;2
security_sha;sha_final;5;4;5;0;4894;3;2
security_sha;sha_final;6;4;5;0;350;3;2
security_sha;sha_final;7;4;5;0;25078;3;2
security_sha;sha_final;8;4;5;0;155717;3;2
security_sha;sha_final;9;4;5;0;9740;3;2
security_sha;sha_final;10;4;5;0;34365;3;2
security_sha;sha_final;11;4;5;0;13710;3;2
security_sha;sha_final;12;4;5;0;34961;3;2
security_sha;sha_final;13;4;5;0;17375;6;1
security_sha;sha_final;14;4;5;0;13362;6;1
security_sha;sha_final;15;4;5;0;2290;6;1
security_sha;sha_final;16;4;5;0;2568;3;2
security_sha;sha_final;17;4;5;0;22735;3;2
security_sha;sha_final;18;4;5;0;30443;3;2
security_sha;sha_final;19;4;5;0;13735;3;2
security_sha;sha_final;20;4;5;0;2268;3;2
security_sha;sha_stream;1;4;5;321506;643012;2;1
security_sha;sha_stream;2;4;5;23146;208314;3;0
security_sha;sha_stream;3;4;5;9723;184737;3;0
security_sha;sha_stream;4;4;5;307;167008;3;0
security_sha;sha_stream;5;4;5;4894;176184;3;0
security_sha;sha_stream;6;4;5;350;168000;3;0
security_sha;sha_stream;7;4;5;25078;200624;3;0
security_sha;sha_stream;8;4;5;155717;467151;3;0
security_sha;sha_stream;9;4;5;9740;185060;3;0
security_sha;sha_stream;10;4;5;34365;206190;3;0
security_sha;sha_stream;11;4;5;13710;191940;3;0
security_sha;sha_stream;12;4;5;34961;209766;3;0
security_sha;sha_stream;13;4;5;17375;191125;3;0
security_sha;sha_stream;14;4;5;13362;187068;3;0
security_sha;sha_stream;15;4;5;2290;171750;3;0
security_sha;sha_stream;16;4;5;2568;172056;3;0
security_sha;sha_stream;17;4;5;22735;204615;3;0
security_sha;sha_stream;18;4;5;30443;213101;3;0
security_sha;sha_stream;19;4;5;13735;192290;3;0
security_sha;sha_stream;20;4;5;2268;170100;3;0
security_sha;sha_transform;1;25;31;-12710940365818705;38132821077522743;166;125
security_sha;sha_transform;2;25;31;21340612;3335232872524080;163;58
security_sha;sha_transform;3;25;31;-979731448104998;2939194322827164;156;77
security_sha;sha_transform;4;25;31;-125124427429656;375373260965362;153;80
security_sha;sha_transform;5;25;31;-518409552719688;1158100578717107;159;104
security_sha;sha_transform;6;25;31;-14941252095873;365973103796285;161;72
security_sha;sha_transform;7;25;31;-4715938756535530;9638720501347328;150;127
security_sha;sha_transform;8;25;31;20866078;6901515123312058;158;69
security_sha;sha_transform;9;25;31;-3272905696565191;9818717068228613;150;107
security_sha;sha_transform;10;25;31;-290396807014388;3320007881491802;153;106
security_sha;sha_transform;11;25;31;-396250694187820;1689539424088788;150;97
security_sha;sha_transform;12;25;31;-2478675229191340;8128805744630477;154;75
security_sha;sha_transform;13;25;31;-4528690807875925;10726776948453337;149;114
security_sha;sha_transform;14;25;31;-4433116784165377;13299350331130293;153;110
security_sha;sha_transform;15;25;31;21452720;1871207400534155;163;58
security_sha;sha_transform;16;25;31;-2049592422298708;6148777245378852;156;123
security_sha;sha_transform;17;25;31;-1949041829723041;3879325771556992;172;123
security_sha;sha_transform;18;25;31;-9293611346606567;27880834018448715;164;113
security_sha;sha_transform;19;25;31;-525041144809579;3000370412984104;152;101
security_sha;sha_transform;20;25;31;-834947389280098;2504842146412230;155;122
security_sha;sha_update;1;7;9;0;19933372;12;2
security_sha;sha_update;2;7;9;0;21502634;12;2
security_sha;sha_update;3;7;9;0;21653121;12;2
security_sha;sha_update;4;7;9;0;21490000;12;2
security_sha;sha_update;5;7;9;0;21690208;12;2
security_sha;sha_update;6;7;9;0;21585200;12;2
security_sha;sha_update;7;7;9;0;21567080;12;2
security_sha;sha_update;8;7;9;0;21021795;12;2
security_sha;sha_update;9;7;9;0;21632540;12;2
security_sha;sha_update;10;7;9;0;21306300;12;2
security_sha;sha_update;11;7;9;0;21565830;12;2
security_sha;sha_update;12;7;9;0;21396132;12;2
security_sha;sha_update;13;7;9;0;21545000;12;2
security_sha;sha_update;14;7;9;0;21512820;12;2
security_sha;sha_update;15;7;9;0;21617600;12;2
security_sha;sha_update;16;7;9;0;21684192;12;2
security_sha;sha_update;17;7;9;0;21416370;12;2
security_sha;sha_update;18;7;9;0;21523201;12;2
security_sha;sha_update;19;7;9;0;21550215;12;2
security_sha;sha_update;20;7;9;0;21593628;12;2
telecom_CRC32;crc32file;1;10;13;0;529825313;23;6
telecom_CRC32;crc32file;2;10;13;0;509586390;23;6
telecom_CRC32;crc32file;3;10;13;0;532772545;23;6
telecom_CRC32;crc32file;4;10;13;0;537163665;23;6
telecom_CRC32;crc32file;5;10;13;0;518640780;23;6
telecom_CRC32;crc32file;6;10;13;0;515803748;23;6
telecom_CRC32;crc32file;7;10;13;0;516533238;23;6
telecom_CRC32;crc32file;8;10;13;0;528648835;23;6
telecom_CRC32;crc32file;9;10;13;0;528096132;23;6
telecom_CRC32;crc32file;10;10;13;0;519726075;23;6
telecom_CRC32;crc32file;11;10;13;0;519109478;23;6
telecom_CRC32;crc32file;12;10;13;0;520071255;23;6
telecom_CRC32;crc32file;13;10;13;0;515415879;23;6
telecom_CRC32;crc32file;14;10;13;0;517130167;23;6
telecom_CRC32;crc32file;15;10;13;0;520333050;23;6
telecom_CRC32;crc32file;16;10;13;0;520603923;23;6
telecom_CRC32;crc32file;17;10;13;0;517654643;23;6
telecom_CRC32;crc32file;18;10;13;0;522026400;23;6
telecom_CRC32;crc32file;19;10;13;0;517123169;23;6
telecom_CRC32;crc32file;20;10;13;0;516786075;23;6
telecom_CRC32;main;1;8;10;0;3432;21;1
telecom_CRC32;main;2;8;10;0;47;21;1
telecom_CRC32;main;3;8;10;0;756;21;1
telecom_CRC32;main;4;8;10;0;436;21;1
telecom_CRC32;main;5;8;10;0;421;21;1
telecom_CRC32;main;6;8;10;0;173;21;1
telecom_CRC32;main;7;8;10;0;367;21;1
telecom_CRC32;main;8;8;10;0;716;21;1
telecom_CRC32;main;9;8;10;0;2989;21;1
telecom_CRC32;main;10;8;10;0;1572;21;1
telecom_CRC32;main;11;8;10;0;759;21;1
telecom_CRC32;main;12;8;10;0;2254;21;1
telecom_CRC32;main;13;8;10;0;452;21;1
telecom_CRC32;main;14;8;10;0;500;21;1
telecom_CRC32;main;15;8;10;0;2851;21;1
telecom_CRC32;main;16;8;10;0;1968;21;1
telecom_CRC32;main;17;8;10;0;452;21;1
telecom_CRC32;main;18;8;10;0;6177;21;1
telecom_CRC32;main;19;8;10;0;978;21;1
telecom_CRC32;main;20;8;10;0;294;21;1
telecom_CRC32;main1;1;7;9;1;6862;7;8
telecom_CRC32;main1;2;7;9;1;92;7;8
telecom_CRC32;main1;3;7;9;1;1510;7;8
telecom_CRC32;main1;4;7;9;1;870;7;8
telecom_CRC32;main1;5;7;9;1;840;7;8
telecom_CRC32;main1;6;7;9;1;344;7;8
telecom_CRC32;main1;7;7;9;1;732;7;8
telecom_CRC32;main1;8;7;9;1;1430;7;8
telecom_CRC32;main1;9;7;9;1;5976;7;8
telecom_CRC32;main1;10;7;9;1;3142;7;8
telecom_CRC32;main1;11;7;9;1;1516;7;8
telecom_CRC32;main1;12;7;9;1;4506;7;8
telecom_CRC32;main1;13;7;9;1;902;7;8
telecom_CRC32;main1;14;7;9;1;998;7;8
telecom_CRC32;main1;15;7;9;1;5700;7;8
telecom_CRC32;main1;16;7;9;1;3934;7;8
telecom_CRC32;main1;17;7;9;1;902;7;8
telecom_CRC32;main1;18;7;9;1;12352;7;8
telecom_CRC32;main1;19;7;9;1;1954;7;8
telecom_CRC32;main1;20;7;9;1;586;7;8
telecom_adpcm_c;adpcm_coder;1;38;50;0;513508116;259;113
telecom_adpcm_c;adpcm_coder;2;38;50;0;554452100;254;112
telecom_adpcm_c;adpcm_coder;3;38;50;0;618421682;258;122
telecom_adpcm_c;adpcm_coder;4;38;50;0;568603240;250;106
telecom_adpcm_c;adpcm_coder;5;38;50;0;623609423;261;119
telecom_adpcm_c;adpcm_coder;6;38;50;0;571853949;258;122
telecom_adpcm_c;adpcm_coder;7;38;50;0;584153104;259;121
telecom_adpcm_c;adpcm_coder;8;38;50;0;539538732;256;118
telecom_adpcm_c;adpcm_coder;9;38;50;0;544724364;252;114
telecom_adpcm_c;adpcm_coder;10;38;50;0;574224504;257;123
telecom_adpcm_c;adpcm_coder;11;38;50;0;495978061;259;123
telecom_adpcm_c;adpcm_coder;12;38;50;0;501990885;261;125
telecom_adpcm_c;adpcm_coder;13;38;50;0;531374994;254;124
telecom_adpcm_c;adpcm_coder;14;38;50;0;499493655;263;129
telecom_adpcm_c;adpcm_coder;15;38;50;0;482932730;251;117
telecom_adpcm_c;adpcm_coder;16;38;50;0;606301459;263;129
telecom_adpcm_c;adpcm_coder;17;38;50;0;504384660;261;127
telecom_adpcm_c;adpcm_coder;18;38;50;0;505544750;251;103
telecom_adpcm_c;adpcm_coder;19;38;50;0;593405120;262;118
telecom_adpcm_c;adpcm_coder;20;38;50;0;607345072;258;120
telecom_adpcm_c;main;1;13;15;0;518310;33;2
telecom_adpcm_c;main;2;13;15;0;559439;33;2
telecom_adpcm_c;main;3;13;15;0;618456;33;2
telecom_adpcm_c;main;4;13;15;0;569178;33;2
telecom_adpcm_c;main;5;13;15;0;624180;33;2
telecom_adpcm_c;main;6;13;15;0;573000;33;2
telecom_adpcm_c;main;7;13;15;0;584568;33;2
telecom_adpcm_c;main;8;13;15;0;539830;33;2
telecom_adpcm_c;main;9;13;15;0;548151;33;2
telecom_adpcm_c;main;10;13;15;0;575854;33;2
telecom_adpcm_c;main;11;13;15;0;496664;33;2
telecom_adpcm_c;main;12;13;15;0;504136;33;2
telecom_adpcm_c;main;13;13;15;0;531960;33;2
telecom_adpcm_c;main;14;13;15;0;500316;33;2
telecom_adpcm_c;main;15;13;15;0;486312;33;2
telecom_adpcm_c;main;16;13;15;0;608874;33;2
telecom_adpcm_c;main;17;13;15;0;504546;33;2
telecom_adpcm_c;main;18;13;15;0;513893;33;2
telecom_adpcm_c;main;19;13;15;0;593865;33;2
telecom_adpcm_c;main;20;13;15;0;607698;33;2
telecom_adpcm_d;adpcm_decoder;1;32;42;0;1104213656;295;89
telecom_adpcm_d;adpcm_decoder;2;32;42;9240;1164349410;290;86
telecom_adpcm_d;adpcm_decoder;3;32;42;0;1161612309;290;92
telecom_adpcm_d;adpcm_decoder;4;32;42;0;1148947514;279;89
telecom_adpcm_d;adpcm_decoder;5;32;42;0;1163780618;284;96
telecom_adpcm_d;adpcm_decoder;6;32;42;0;1184232192;290;92
telecom_adpcm_d;adpcm_decoder;7;32;42;0;1130163200;298;90
telecom_adpcm_d;adpcm_decoder;8;32;42;0;1128294646;291;91
telecom_adpcm_d;adpcm_decoder;9;32;42;0;1134195654;287;95
telecom_adpcm_d;adpcm_decoder;10;32;42;0;1141991466;294;94
telecom_adpcm_d;adpcm_decoder;11;32;42;0;1138658686;294;94
telecom_adpcm_d;adpcm_decoder;12;32;42;0;1167104264;295;95
telecom_adpcm_d;adpcm_decoder;13;32;42;166293;1174287258;308;90
telecom_adpcm_d;adpcm_decoder;14;32;42;0;1142144370;292;100
telecom_adpcm_d;adpcm_decoder;15;32;42;12347;1128244166;295;85
telecom_adpcm_d;adpcm_decoder;16;32;42;0;1162132991;298;100
telecom_adpcm_d;adpcm_decoder;17;32;42;0;1107003690;292;96
telecom_adpcm_d;adpcm_decoder;18;32;42;0;1084869420;290;84
telecom_adpcm_d;adpcm_decoder;19;32;42;0;1090116995;292;94
telecom_adpcm_d;adpcm_decoder;20;32;42;0;1114053216;298;90
telecom_adpcm_d;main;1;13;15;0;1114464;33;2
telecom_adpcm_d;main;2;13;15;0;1168729;33;2
telecom_adpcm_d;main;3;13;15;0;1161370;33;2
telecom_adpcm_d;main;4;13;15;0;1149480;33;2
telecom_adpcm_d;main;5;13;15;0;1164312;33;2
telecom_adpcm_d;main;6;13;15;0;1185000;33;2
telecom_adpcm_d;main;7;13;15;0;1130306;33;2
telecom_adpcm_d;main;8;13;15;0;1128500;33;2
telecom_adpcm_d;main;9;13;15;0;1141247;33;2
telecom_adpcm_d;main;10;13;15;0;1145068;33;2
telecom_adpcm_d;main;11;13;15;0;1139789;33;2
telecom_adpcm_d;main;12;13;15;0;1171948;33;2
telecom_adpcm_d;main;13;13;15;0;1174888;33;2
telecom_adpcm_d;main;14;13;15;0;1143357;33;2
telecom_adpcm_d;main;15;13;15;0;1136016;33;2
telecom_adpcm_d;main;16;13;15;0;1166942;33;2
telecom_adpcm_d;main;17;13;15;0;1106672;33;2
telecom_adpcm_d;main;18;13;15;0;1102735;33;2
telecom_adpcm_d;main;19;13;15;0;1090740;33;2
telecom_adpcm_d;main;20;13;15;0;1113966;33;2
