File Name;Execution;Number of vertices;Number of edges;Min count;Max count;Hottest blocks;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Benchmark link
extr_linuxdriversscsilpfclpfc_attr.c_lpfc_jedec_to_ascii.c;0;8;10;1;9;3;22;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversscsilpfclpfc_attr.c_lpfc_jedec_to_ascii.c
extr_linuxdriversscsiscsi_scan.c_scsi_sanitize_inquiry_string.c;0;16;21;0;11;4;21;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversscsiscsi_scan.c_scsi_sanitize_inquiry_string.c
extr_linuxdriverssnioc3.c_crc16_byte.c;0;8;10;1;9;3;20;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverssnioc3.c_crc16_byte.c
extr_linuxdriverssnioc3.c_crc16_byte.c;1;8;10;1;9;3;20;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverssnioc3.c_crc16_byte.c
extr_linuxdriverssnioc3.c_crc8_byte.c;0;8;10;1;9;3;19;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverssnioc3.c_crc8_byte.c
extr_linuxdriverssnioc3.c_crc8_byte.c;1;8;10;1;9;3;19;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverssnioc3.c_crc8_byte.c
extr_linuxdriverssoundwirecadence_master.c_cdns_get_num_pdi.c;0;15;21;0;764;37;39;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverssoundwirecadence_master.c_cdns_get_num_pdi.c
extr_linuxdriverssoundwirecadence_master.c_cdns_get_num_pdi.c;1;15;21;0;29;37;39;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverssoundwirecadence_master.c_cdns_get_num_pdi.c
extr_linuxdriverssoundwirecadence_master.c_cdns_get_num_pdi.c;2;15;21;0;3;37;39;0;9;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverssoundwirecadence_master.c_cdns_get_num_pdi.c
extr_linuxdriversstagingcomedidriversdt2814.c_dt2814_ns_to_timer.c;0;7;10;0;25;14;14;1;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingcomedidriversdt2814.c_dt2814_ns_to_timer.c
extr_linuxdriversstagingcomedidriversdt2814.c_dt2814_ns_to_timer.c;1;7;10;0;25;14;14;1;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingcomedidriversdt2814.c_dt2814_ns_to_timer.c
extr_linuxdriversstagingiioadcad7280a.c_ad7280_crc8_build_table.c;0;12;15;0;2304;6;30;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingiioadcad7280a.c_ad7280_crc8_build_table.c
extr_linuxdriversstagingmediadavinci_vpfedm365_ipipe.c_ipipe_validate_gamma_entry.c;0;12;17;0;505;30;27;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingmediadavinci_vpfedm365_ipipe.c_ipipe_validate_gamma_entry.c
extr_linuxdriversstagingmediadavinci_vpfedm365_ipipe.c_ipipe_validate_gamma_entry.c;1;12;17;0;15;30;27;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingmediadavinci_vpfedm365_ipipe.c_ipipe_validate_gamma_entry.c
extr_linuxdriversstagingmediadavinci_vpfedm365_ipipe.c_ipipe_validate_gamma_entry.c;2;12;17;0;3;30;27;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingmediadavinci_vpfedm365_ipipe.c_ipipe_validate_gamma_entry.c
extr_linuxdriversstagingmostdim2hal.c_dbr_get_mask_size.c;0;8;10;0;7;2;12;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingmostdim2hal.c_dbr_get_mask_size.c
extr_linuxdriversstagingmostdim2hal.c_dbr_get_mask_size.c;1;8;10;0;7;2;12;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingmostdim2hal.c_dbr_get_mask_size.c
extr_linuxdriversstagingmostdim2hal.c_dbr_get_mask_size.c;2;8;10;0;7;2;12;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingmostdim2hal.c_dbr_get_mask_size.c
extr_linuxdriversstagingrtl8188eucorertw_ieee80211.c_rtw_get_rateset_len.c;0;7;10;0;40;11;11;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_ieee80211.c_rtw_get_rateset_len.c
extr_linuxdriversstagingrtl8188eucorertw_mlme.c_rtw_restruct_wmm_ie.c;0;22;31;0;2;7;63;0;7;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_mlme.c_rtw_restruct_wmm_ie.c
extr_linuxdriversstagingrtl8188eucorertw_mlme.c_rtw_restruct_wmm_ie.c;1;22;31;0;3;71;63;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_mlme.c_rtw_restruct_wmm_ie.c
extr_linuxdriversstagingrtl8188eucorertw_mlme_ext.c_has_channel.c;0;8;10;0;11;4;15;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_mlme_ext.c_has_channel.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_bitwise_xor.c;0;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_bitwise_xor.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_bitwise_xor.c;1;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_bitwise_xor.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_ctr_preload.c;0;23;30;0;17;6;44;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_ctr_preload.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_ctr_preload.c;1;23;30;0;17;6;44;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_ctr_preload.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_header2.c;0;28;37;0;17;4;66;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_header2.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_header2.c;1;28;37;0;17;4;66;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_header2.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_iv.c;0;22;29;0;7;"28;40";40;1;28;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_iv.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_iv.c;1;22;29;0;7;"28;40";40;1;28;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_construct_mic_iv.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_secmicputuint32.c;0;5;6;1;5;4;12;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_secmicputuint32.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_128.c;0;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_128.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_128.c;1;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_128.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_32.c;0;5;6;1;5;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_32.c
extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_32.c;1;5;6;1;5;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_security.c_xor_32.c
extr_linuxdriversstagingrtl8188eucorertw_wlan_util.c_UpdateBrateTblForSoftAP.c;0;12;17;0;11;2;13;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_wlan_util.c_UpdateBrateTblForSoftAP.c
extr_linuxdriversstagingrtl8188eucorertw_xmit.c_rtw_init_hwxmits.c;0;5;6;1;11;3;9;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8188eucorertw_xmit.c_rtw_init_hwxmits.c
extr_linuxdriversstagingrtl8192ertllib_crypt_ccmp.c_xor_block.c;0;5;6;1;256;3;15;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8192ertllib_crypt_ccmp.c_xor_block.c
extr_linuxdriversstagingrtl8192ertllib_crypt_ccmp.c_xor_block.c;1;5;6;1;11;3;15;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8192ertllib_crypt_ccmp.c_xor_block.c
extr_linuxdriversstagingrtl8192uieee80211ieee80211_crypt_ccmp.c_xor_block.c;0;5;6;1;256;3;15;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8192uieee80211ieee80211_crypt_ccmp.c_xor_block.c
extr_linuxdriversstagingrtl8192uieee80211ieee80211_crypt_ccmp.c_xor_block.c;1;5;6;1;11;3;15;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8192uieee80211ieee80211_crypt_ccmp.c_xor_block.c
extr_linuxdriversstagingrtl8712ieee80211.c_r8712_get_rateset_len.c;0;7;9;0;14;"1;5";8;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712ieee80211.c_r8712_get_rateset_len.c
extr_linuxdriversstagingrtl8712rtl871x_mlme.c_r8712_restruct_wmm_ie.c;0;21;30;0;3;70;53;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_mlme.c_r8712_restruct_wmm_ie.c
extr_linuxdriversstagingrtl8712rtl871x_mlme.c_r8712_restruct_wmm_ie.c;1;21;30;0;3;70;53;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_mlme.c_r8712_restruct_wmm_ie.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_bitwise_xor.c;0;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_bitwise_xor.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_bitwise_xor.c;1;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_bitwise_xor.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_ctr_preload.c;0;23;30;0;17;6;44;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_ctr_preload.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_ctr_preload.c;1;23;30;0;17;6;44;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_ctr_preload.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_header2.c;0;28;37;0;17;4;66;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_header2.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_header2.c;1;28;37;0;17;4;66;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_header2.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_iv.c;0;22;29;0;7;"28;40";40;1;28;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_iv.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_iv.c;1;22;29;0;7;"28;40";40;1;28;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_construct_mic_iv.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_secmicputuint32.c;0;5;6;1;5;4;12;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_secmicputuint32.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_128.c;0;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_128.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_128.c;1;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_128.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_32.c;0;5;6;1;5;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_32.c
extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_32.c;1;5;6;1;5;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8712rtl871x_security.c_xor_32.c
extr_linuxdriversstagingrtl8723bscorertw_ieee80211.c_rtw_get_rateset_len.c;0;7;10;0;40;11;11;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_ieee80211.c_rtw_get_rateset_len.c
extr_linuxdriversstagingrtl8723bscorertw_mlme.c_rtw_restruct_wmm_ie.c;0;21;30;0;3;70;53;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_mlme.c_rtw_restruct_wmm_ie.c
extr_linuxdriversstagingrtl8723bscorertw_mlme.c_rtw_restruct_wmm_ie.c;1;21;30;0;3;70;53;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_mlme.c_rtw_restruct_wmm_ie.c
extr_linuxdriversstagingrtl8723bscorertw_mlme_ext.c_has_channel.c;0;8;10;0;11;4;15;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_mlme_ext.c_has_channel.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_bitwise_xor.c;0;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_bitwise_xor.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_bitwise_xor.c;1;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_bitwise_xor.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_construct_mic_header2.c;0;28;37;0;17;4;66;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_construct_mic_header2.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_construct_mic_header2.c;1;28;37;0;17;4;66;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_construct_mic_header2.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_secmicputuint32.c;0;5;6;1;5;4;12;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_secmicputuint32.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_128.c;0;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_128.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_128.c;1;5;6;1;17;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_128.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_32.c;0;5;6;1;5;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_32.c
extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_32.c;1;5;6;1;5;3;16;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_security.c_xor_32.c
extr_linuxdriversstagingrtl8723bscorertw_wlan_util.c_UpdateBrateTblForSoftAP.c;0;12;17;0;11;2;13;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_wlan_util.c_UpdateBrateTblForSoftAP.c
extr_linuxdriversstagingrtl8723bscorertw_xmit.c_rtw_init_hwxmits.c;0;5;6;1;11;3;9;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bscorertw_xmit.c_rtw_init_hwxmits.c
extr_linuxdriversstagingrtl8723bshalhal_com.c_eqNByte.c;0;9;12;0;256;6;17;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bshalhal_com.c_eqNByte.c
extr_linuxdriversstagingrtl8723bshalhal_com.c_eqNByte.c;1;9;12;0;11;6;17;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bshalhal_com.c_eqNByte.c
extr_linuxdriversstagingrtl8723bshalhal_com.c_isAllSpaceOrTab.c;0;12;16;0;11;3;18;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtl8723bshalhal_com.c_isAllSpaceOrTab.c
extr_linuxdriversstagingrtlwifiphydmphydm.c_phydm_seq_sorting.c;0;20;25;0;32639;16;46;0;16;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtlwifiphydmphydm.c_phydm_seq_sorting.c
extr_linuxdriversstagingrtlwifiphydmphydm.c_phydm_seq_sorting.c;1;20;25;0;54;16;46;0;16;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtlwifiphydmphydm.c_phydm_seq_sorting.c
extr_linuxdriversstagingrtlwifirtl8822bephy.c__rtl8822be_eq_n_byte.c;0;9;12;0;256;6;17;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtlwifirtl8822bephy.c__rtl8822be_eq_n_byte.c
extr_linuxdriversstagingrtlwifirtl8822bephy.c__rtl8822be_eq_n_byte.c;1;9;12;0;11;6;17;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrtlwifirtl8822bephy.c__rtl8822be_eq_n_byte.c
extr_linuxdriversstagingrts5208general.c_bit1cnt_long.c;0;8;10;1;33;3;11;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrts5208general.c_bit1cnt_long.c
extr_linuxdriversstagingrts5208general.c_bit1cnt_long.c;1;8;10;1;33;3;11;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrts5208general.c_bit1cnt_long.c
extr_linuxdriversstagingrts5208general.c_bit1cnt_long.c;2;8;10;1;33;3;11;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingrts5208general.c_bit1cnt_long.c
extr_linuxdriversstagingwilc1000coreconfigurator.c_get_current_channel_802_11n.c;0;7;9;0;2;3;23;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingwilc1000coreconfigurator.c_get_current_channel_802_11n.c
extr_linuxdriversstagingxgifbvb_setmode.c_XG21GPIODataTransfer.c;0;5;6;1;9;2;17;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingxgifbvb_setmode.c_XG21GPIODataTransfer.c
extr_linuxdriversstagingxgifbvb_setmode.c_XG21GPIODataTransfer.c;1;5;6;1;9;2;17;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingxgifbvb_setmode.c_XG21GPIODataTransfer.c
extr_linuxdriversstagingxgifbvb_setmode.c_XG21GPIODataTransfer.c;2;5;6;1;9;2;17;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversstagingxgifbvb_setmode.c_XG21GPIODataTransfer.c
extr_linuxdriverstargetiscsiiscsi_target_nego.c_convert_null_to_semi.c;0;8;10;0;11;2;13;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriverstargetiscsiiscsi_target_nego.c_convert_null_to_semi.c
extr_linuxdriversthermalint340x_thermalint3406_thermal.c_int3406_thermal_get_index.c;0;10;14;0;758;13;18;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversthermalint340x_thermalint3406_thermal.c_int3406_thermal_get_index.c
extr_linuxdriversthermalint340x_thermalint3406_thermal.c_int3406_thermal_get_index.c;1;10;14;0;23;13;18;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversthermalint340x_thermalint3406_thermal.c_int3406_thermal_get_index.c
extr_linuxdriversthermalint340x_thermalint3406_thermal.c_int3406_thermal_get_index.c;2;10;14;0;1;"0;19";18;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversthermalint340x_thermalint3406_thermal.c_int3406_thermal_get_index.c
extr_linuxdriversttycyclades.c_cyy_baud_calc.c;0;13;18;0;2;"15;16";34;0;16;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttycyclades.c_cyy_baud_calc.c
extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c;0;13;17;0;2;7;55;0;7;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c
extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c;1;13;17;0;2;7;55;0;7;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c
extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c;2;13;17;0;2;7;55;0;7;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c
extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c;3;13;17;0;2;7;55;0;7;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttyserialsirfsoc_uart.c_sirfsoc_uart_calc_sample_div.c
extr_linuxdriversttysynclinkmp.c_alloc_frame_bufs.c;0;5;6;1;256;4;43;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttysynclinkmp.c_alloc_frame_bufs.c
extr_linuxdriversttysynclinkmp.c_alloc_frame_bufs.c;1;5;6;1;11;4;43;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttysynclinkmp.c_alloc_frame_bufs.c
extr_linuxdriversttysynclinkmp.c_alloc_frame_bufs.c;2;5;6;0;1;"0;4;43";43;1;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversttysynclinkmp.c_alloc_frame_bufs.c
extr_linuxdriversusbhostdwc_otgdwc_otg_cil.c_dwc_otg_set_uninitialized.c;0;5;6;1;11;2;8;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversusbhostdwc_otgdwc_otg_cil.c_dwc_otg_set_uninitialized.c
extr_linuxdriversusbimagemdc800.c_mdc800_isBusy.c;0;7;9;0;9;2;12;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversusbimagemdc800.c_mdc800_isBusy.c
extr_linuxdriversusbmiscftdi-elan.c_ftdi_elan_total_command_size.c;0;4;5;1;101;5;22;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversusbmiscftdi-elan.c_ftdi_elan_total_command_size.c
extr_linuxdriversusbserialpl2303.c_pl2303_encode_baud_rate_divisor.c;0;10;14;0;22;15;15;1;6;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversusbserialpl2303.c_pl2303_encode_baud_rate_divisor.c
extr_linuxdriversusbserialpl2303.c_pl2303_encode_baud_rate_divisor.c;1;10;14;0;21;15;15;1;6;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversusbserialpl2303.c_pl2303_encode_baud_rate_divisor.c
extr_linuxdriversuwballocator.c_uwb_rsv_fill_column_alloc.c;0;18;24;0;20849356;13;56;0;23;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversuwballocator.c_uwb_rsv_fill_column_alloc.c
extr_linuxdriversuwballocator.c_uwb_rsv_fill_column_alloc.c;1;18;24;0;20849356;13;56;0;23;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_linuxdriversuwballocator.c_uwb_rsv_fill_column_alloc.c
